driver_id,deliveries_completed,hours_worked,earnings,city,tenure_months,churn
4539,266,49.84172064043737,5968,Hyderabad,24,1
4540,297,35.136140219378,3530,Hyderabad,17,0
4541,56,34.53754754983625,8690,Bengaluru,18,0
4542,241,44.98823422834276,8100,Mumbai,17,1
4543,154,52.73172405837334,8760,Bengaluru,18,0
4544,257,13.52191385344337,9796,Delhi,22,1
4545,162,53.479851779753346,8099,Chennai,21,0
4546,264,19.661724614018596,9733,Pune,1,0
4547,149,48.1682937630547,3669,Delhi,9,1
4548,180,32.51743757431497,2690,Mumbai,10,1
4549,201,52.54115255693883,7151,Kolkata,20,0
4550,186,22.885823308011183,5887,Chennai,13,0
4551,39,50.130652271594904,4748,Hyderabad,18,0
4552,179,39.57421171683066,6039,Kolkata,11,1
4553,267,56.644540050897895,3613,Hyderabad,22,0
4554,83,34.0564120554611,9949,Mumbai,24,1
4555,293,22.7106398871829,3306,Mumbai,20,1
4556,95,59.790842894354164,7129,Mumbai,9,1
4557,110,47.026125677998294,7866,Kolkata,16,0
4558,42,48.27460173459585,2637,Hyderabad,13,0
4559,275,58.32688012410744,6948,Chennai,6,0
4560,229,26.94967377453808,3902,Delhi,3,0
4561,180,43.72439179256077,8192,Bengaluru,24,0
4562,282,46.057300897201394,9812,Chennai,1,1
4563,173,11.820303104061399,4442,Kolkata,1,1
4564,148,44.76522064533457,5970,Pune,21,1
4565,41,45.281078211914156,6681,Bengaluru,19,0
4566,174,24.059720550690884,5751,Delhi,20,0
4567,166,55.62471522696565,8597,Chennai,2,0
4568,154,36.81171104340726,7875,Pune,9,0
4569,38,51.09233545697625,3616,Delhi,22,0
4570,246,24.9183668337525,4527,Mumbai,19,1
4571,51,42.321057948155975,6165,Chennai,6,0
4572,91,49.993967887739515,9505,Chennai,15,1
4573,78,14.030942107140023,5441,Delhi,4,1
4574,135,47.33592691888698,3797,Mumbai,7,0
4575,164,42.601661273718754,5342,Delhi,10,1
4576,67,38.195411587621166,4799,Mumbai,14,1
4577,297,58.10969955240857,4673,Pune,6,0
4578,52,45.445779079229176,7611,Pune,6,0
4579,296,,8091,Mumbai,8,0
4580,237,23.56235898601799,4871,Chennai,2,0
4581,192,35.9384743579036,9948,Bengaluru,5,1
4582,258,37.63868532272117,7768,Delhi,15,1
4583,97,10.866507156163177,4838,Kolkata,20,1
4584,33,43.181944759546106,9714,Mumbai,5,1
4585,32,41.36939092173752,9495,Kolkata,8,1
4586,225,51.417635097885665,8385,Pune,12,0
4587,55,19.071319697548418,6290,Hyderabad,17,1
4588,36,42.84854821457213,2063,Bengaluru,20,0
4589,74,,6990,Kolkata,13,0
4590,115,18.818910700217526,8550,Chennai,11,0
4591,130,34.29957299627594,7960,Mumbai,15,1
4592,58,31.895757837333374,9465,Mumbai,5,0
4593,158,24.923553723021513,7450,Delhi,10,0
4594,109,13.541737537119088,2123,Chennai,5,0
4595,181,40.529663078488404,9566,Mumbai,13,1
4596,217,40.57475693562719,4216,Bengaluru,12,1
4597,228,35.2992897733824,7467,Delhi,10,1
4598,87,23.669734328954625,2682,Bengaluru,19,0
4599,70,27.673980956278562,2736,Chennai,8,0
4600,92,17.195648715291874,7493,Pune,16,1
4601,34,10.104931299477418,3686,Pune,7,0
4602,233,26.81248248420998,3499,Chennai,24,0
4603,101,31.169641941634314,6863,Bengaluru,15,0
4604,173,54.14197645407899,9169,Pune,7,0
4605,80,38.85086847251075,6343,Pune,24,0
4606,290,20.28847888572789,2605,Bengaluru,13,1
4607,115,31.197724884549828,8962,Kolkata,4,1
4608,213,23.71045172699924,9334,Bengaluru,20,0
4609,34,35.21372327000276,8455,Bengaluru,2,1
4610,116,29.40615926143475,7750,Hyderabad,5,1
4611,73,45.912559496842064,4232,Hyderabad,22,0
4612,285,21.643205847551116,9345,Mumbai,22,1
4613,37,14.20692734441494,8523,Chennai,17,1
4614,136,55.780971563447835,7528,Kolkata,15,0
4615,67,34.72461053775738,7746,Hyderabad,2,0
4616,123,35.060289177091704,5665,Delhi,7,1
4617,178,14.46299244611465,5587,Chennai,2,1
4618,62,20.249296239458367,6515,Delhi,13,0
4619,188,23.554814193987198,9836,Mumbai,10,1
4620,189,19.579399430037217,6842,Hyderabad,20,1
4621,176,57.631321538703396,4707,Pune,10,1
4622,146,52.23153675509877,2474,Chennai,14,1
4623,193,36.01420848305143,7255,Mumbai,19,0
4624,212,36.377048198488126,9617,Mumbai,14,0
4625,223,44.88284185561994,7995,Mumbai,17,0
4626,116,28.193358264822557,5977,Bengaluru,5,0
4627,131,34.939793755039325,3180,Delhi,11,1
4628,88,13.589981115893304,8907,Delhi,6,1
4629,222,45.875745437462996,8665,Bengaluru,1,1
4630,62,38.17237269239405,3200,Delhi,21,0
4631,87,30.847400348821182,8244,Delhi,2,0
4632,45,26.64936011573942,7228,Hyderabad,15,0
4633,70,32.769117038577576,4433,Chennai,18,0
4634,286,19.29270459407597,8865,Pune,18,1
4635,242,31.8552794130987,2188,Pune,12,1
4636,89,16.970159330811263,6163,Mumbai,19,1
4637,197,29.674724670196873,9613,Kolkata,16,0
4638,119,59.03984651629842,5175,Pune,20,1
4639,138,21.418136848561684,5164,Hyderabad,3,0
4640,215,20.046522939958408,2215,Bengaluru,5,1
4641,212,32.110024992909416,7705,Kolkata,22,1
4642,299,29.34089821758259,7237,Bengaluru,15,0
4643,128,14.361510261862005,9091,Hyderabad,7,1
4644,300,27.914936309870132,4656,Mumbai,13,1
4645,229,51.77540978466866,3300,Hyderabad,19,0
4646,188,28.596552781228,4280,Chennai,2,1
4647,162,19.831141046706705,8299,Pune,10,1
4648,169,46.41659463097194,6068,Bengaluru,3,1
4649,191,43.992770535335154,7618,Hyderabad,17,0
4650,285,56.25025118805495,4070,Kolkata,3,1
4651,161,55.26460380177118,9516,Bengaluru,13,1
4652,37,11.596461451377168,2792,Pune,23,1
4653,72,44.69392766232189,7389,Delhi,1,0
4654,297,35.95099026151106,9782,Hyderabad,9,1
4655,227,21.99619254656844,2688,Pune,3,1
4656,87,43.04666209815949,8462,Bengaluru,10,1
4657,31,27.259864798938292,4862,Hyderabad,18,0
4658,182,25.06023942273349,4332,Delhi,18,0
4659,229,45.56782359287048,5610,Kolkata,18,0
4660,214,18.124889975453353,9571,Pune,24,0
4661,138,18.298370614875914,4818,Mumbai,22,1
4662,194,45.723424794431565,8411,Mumbai,23,0
4663,80,37.83115095212723,5564,Mumbai,5,0
4664,196,23.464802808617794,3870,Chennai,20,1
4665,122,32.792968954409375,8905,Kolkata,5,1
4666,56,28.58896509532841,6620,Delhi,16,0
4667,48,35.509296201570194,3728,Delhi,8,1
4668,131,20.636995005884387,7865,Mumbai,10,1
4669,74,38.96948420645117,4305,Kolkata,2,0
4670,184,57.15151417670806,4940,Pune,2,1
4671,103,46.60630347549086,7357,Chennai,2,0
4672,194,45.220999284283735,8094,Pune,20,1
4673,231,26.59760114859679,5973,Delhi,10,1
4674,84,13.267492689720775,3648,Bengaluru,13,1
4675,236,30.397529418137378,2112,Pune,13,0
4676,80,57.21456605267812,6512,Bengaluru,14,0
4677,296,38.4047393855417,3965,Chennai,10,1
4678,46,57.85025334815364,5982,Hyderabad,13,0
4679,78,31.634629239168458,3226,Kolkata,14,1
4680,162,25.649505127998065,9754,Hyderabad,19,1
4681,271,54.06550216806361,8431,Mumbai,17,1
4682,178,49.94091364140809,3865,Kolkata,4,1
4683,256,19.017298855295927,7824,Delhi,10,0
4684,183,38.783776482166076,3103,Chennai,5,0
4685,49,21.5202410419068,2520,Pune,24,0
4686,290,39.30299831797157,4161,Mumbai,21,0
4687,117,32.059273168031865,4994,Mumbai,16,0
4688,168,49.10218812071753,3339,Kolkata,23,1
4689,60,33.81527319734714,3990,Chennai,12,1
4690,105,26.216671279959666,7897,Chennai,19,1
4691,68,11.539621631713722,4151,Delhi,24,0
4692,40,37.75324483693164,7156,Mumbai,20,1
4693,239,37.72868838208675,9136,Kolkata,8,1
4694,217,40.07770720822006,3287,Bengaluru,4,1
4695,32,25.80431455118373,6273,Chennai,20,0
4696,264,53.562546278491574,2024,Hyderabad,20,0
4697,271,22.618790900433773,5166,Delhi,15,0
4698,162,22.979001633401623,7156,Kolkata,6,0
4699,289,14.116756438620971,6767,Pune,22,1
4700,288,22.21292949831388,2661,Kolkata,8,0
4701,33,36.96632264566821,2976,Delhi,10,1
4702,44,42.92806992755307,4577,Chennai,15,0
4703,34,55.2543398192571,5428,Hyderabad,15,1
4704,110,39.72339741365349,7839,Kolkata,5,1
4705,273,53.78806838610673,7927,Chennai,8,0
4706,186,13.531009395972701,2621,Hyderabad,14,1
4707,139,58.11016529095841,7620,Pune,9,0
4708,254,30.98976061422609,7336,Mumbai,10,1
4709,260,58.823900167127974,4671,Pune,23,0
4710,258,21.68867660587081,8556,Bengaluru,8,0
4711,41,31.177245401979633,5883,Hyderabad,19,0
4712,261,32.61764934436907,5154,Chennai,4,0
4713,148,55.157775004086105,9075,Delhi,24,0
4714,107,52.3712265190683,5544,Kolkata,3,1
4715,263,50.902931900591994,7642,Delhi,11,1
4716,218,57.868806178862926,5066,Chennai,7,1
4717,44,57.54099254625732,3846,Hyderabad,24,1
4718,150,21.32473463939726,9316,Hyderabad,10,0
4719,85,44.60277402666215,9533,Kolkata,13,1
4720,254,20.32939183446949,3780,Mumbai,19,1
4721,64,13.678624961137084,4350,Mumbai,20,1
4722,107,21.09036910959138,7050,Kolkata,17,0
4723,135,42.33838854393413,4507,Mumbai,12,1
4724,222,14.319969084527337,4669,Mumbai,1,1
4725,183,48.95570876914182,4470,Mumbai,15,0
4726,132,44.69087892234398,3078,Kolkata,22,0
4727,238,10.687451923219323,8042,Bengaluru,9,1
4728,167,38.858471521875806,2964,Pune,6,0
4729,83,31.191303211340255,3796,Mumbai,9,1
4730,61,43.87837479416017,8082,Pune,1,1
4731,39,15.718125080701164,6398,Chennai,24,0
4732,150,59.01815318410822,9894,Pune,20,0
4733,113,53.68173566484954,6583,Pune,10,0
4734,147,35.27817279150635,7291,Pune,17,1
4735,107,49.9989950194342,8151,Chennai,1,0
4736,149,58.08740153282821,8688,Chennai,21,0
4737,31,47.09307678932779,4852,Mumbai,20,0
4738,262,28.194764883824416,3779,Mumbai,10,1
4739,185,12.397597958935705,4137,Kolkata,9,1
4740,156,59.55774425408935,4963,Pune,20,1
4741,98,39.52884160556161,2432,Hyderabad,14,0
4742,291,25.912747528131547,4856,Pune,15,0
4743,118,58.654648089321526,6214,Bengaluru,15,0
4744,248,52.49395398745346,5578,Bengaluru,11,1
4745,290,17.91007941806066,5095,Bengaluru,5,0
4746,153,36.43469779142603,5243,Chennai,17,1
4747,267,33.90449732164582,9535,Pune,14,1
4748,60,52.586832083400985,7510,Hyderabad,13,0
4749,73,51.648173451432974,8932,Delhi,4,1
4750,234,49.67057782990971,9852,Bengaluru,15,0
4751,65,19.264913155310865,3210,Bengaluru,18,1
4752,299,55.01147196240522,9066,Bengaluru,4,1
4753,246,57.84722785030077,6148,Chennai,24,1
4754,109,42.54065650193567,2177,Bengaluru,11,0
4755,116,41.99739646083562,4081,Mumbai,22,0
4756,117,49.297342757618566,2435,Chennai,6,0
4757,273,16.025227301490887,2908,Hyderabad,17,0
4758,113,58.92606204529141,5119,Delhi,21,1
4759,93,20.154989598220823,9657,Bengaluru,5,1
4760,53,36.58432230369891,2443,Delhi,14,1
4761,69,27.374253145544017,5801,Mumbai,5,1
4762,33,13.117251669151266,9645,Bengaluru,13,0
4763,300,20.68273279976324,3783,Kolkata,17,0
4764,168,25.668156520866972,5988,Bengaluru,12,1
4765,288,59.29067424680274,9044,Pune,8,0
4766,146,47.80024532291463,4027,Pune,21,1
4767,243,28.10270165264742,9554,Mumbai,24,0
4768,297,23.736870594436585,5195,Chennai,18,0
4769,126,31.17039984128019,7564,Pune,13,0
4770,103,34.47034374018087,5875,Pune,12,0
4771,236,37.291905328221695,5403,Mumbai,8,1
4772,105,41.10210165824785,7849,Bengaluru,19,1
4773,86,59.17107235093976,7221,Delhi,24,1
4774,105,21.549569622983135,4812,Delhi,20,0
4775,139,11.069903484546813,3076,Bengaluru,17,1
4776,93,25.695114011578234,3537,Mumbai,22,1
4777,73,52.97054162520233,5629,Delhi,23,0
4778,112,10.580411547214215,3693,Chennai,10,0
4779,249,23.450071510772972,8915,Pune,11,1
4780,123,55.99095457723656,3235,Hyderabad,15,0
4781,206,19.687300856532083,5725,Chennai,7,1
4782,147,35.13044510779634,5030,Delhi,22,1
4783,41,39.19219407305237,3550,Hyderabad,2,1
4784,178,49.32070433490311,8427,Chennai,2,0
4785,274,15.986503244397811,9249,Hyderabad,2,1
4786,40,55.82820543340632,9353,Bengaluru,5,0
4787,47,32.9932436400847,5429,Pune,12,1
4788,161,23.15838315028305,9842,Delhi,3,1
4789,289,18.43847944802048,9145,Hyderabad,17,1
4790,62,46.60632129920813,2419,Hyderabad,12,0
4791,114,12.009325847095482,6764,Kolkata,21,1
4792,170,39.49057065402084,2750,Pune,23,0
4793,291,10.772090159016775,5449,Bengaluru,10,0
4794,46,14.420883908573785,6374,Mumbai,16,1
4795,251,54.264972118654,2231,Bengaluru,24,1
4796,136,15.206432306856474,3973,Bengaluru,9,1
4797,110,,8703,Kolkata,4,1
4798,287,50.929880024547465,2582,Hyderabad,11,0
4799,95,15.407016336753152,8415,Kolkata,4,0
4800,135,40.8840974073143,6822,Chennai,9,0
4801,34,55.55121678651201,7736,Kolkata,19,1
4802,72,24.860685134416862,3236,Kolkata,21,0
4803,117,,6544,Delhi,21,0
4804,222,10.10753407299694,7801,Chennai,12,0
4805,106,21.322908638254923,3873,Pune,17,0
4806,255,20.19150237765686,4060,Pune,7,1
4807,39,27.23561933656409,6262,Mumbai,1,0
4808,159,30.595199404558745,2989,Hyderabad,6,1
4809,91,32.732163898300556,7640,Hyderabad,23,0
4810,295,20.11932601889136,9845,Hyderabad,9,0
4811,162,20.47390688447807,2522,Bengaluru,17,1
4812,189,30.48583800964463,3755,Bengaluru,16,1
4813,120,40.004793628880655,9952,Kolkata,3,0
4814,237,23.228111000787763,4757,Chennai,19,1
4815,110,59.76699867153307,8961,Bengaluru,14,0
4816,95,10.71444892367486,2008,Bengaluru,22,1
4817,96,38.62266665380097,5988,Chennai,1,1
4818,191,29.971531556627586,6387,Hyderabad,9,1
4819,296,16.493595382171353,5835,Chennai,20,1
4820,292,37.25486259608837,2861,Pune,23,0
4821,70,28.111059505688083,5926,Delhi,1,1
4822,140,16.71224712917455,9992,Chennai,15,1
4823,132,10.017608582019902,4384,Kolkata,16,0
4824,254,45.258809347641915,4304,Bengaluru,1,0
4825,230,27.921976789161214,4139,Chennai,7,1
4826,186,53.82904420335538,9671,Mumbai,23,0
4827,284,56.23093947555612,6428,Bengaluru,7,0
4828,30,57.90268345752434,2627,Hyderabad,22,0
4829,114,37.65796686673073,3183,Hyderabad,19,1
4830,171,21.061628533685543,7314,Pune,17,1
4831,146,29.68014548491906,3870,Delhi,10,0
4832,172,44.975447553182015,7844,Mumbai,8,1
4833,164,55.41859371760438,8673,Hyderabad,7,0
4834,185,11.4116030688898,6264,Delhi,7,0
4835,61,,5184,Pune,24,1
4836,287,14.664819567427948,4526,Mumbai,15,1
4837,59,25.112728254811792,9223,Hyderabad,4,0
4838,44,18.410336823696092,8598,Bengaluru,10,1
4839,175,16.885798030812445,3241,Kolkata,17,0
4840,37,47.294719377027036,5183,Bengaluru,5,0
4841,55,14.386743651840003,7704,Pune,20,0
4842,230,27.51298096994651,5595,Hyderabad,2,0
4843,119,23.15244837080758,5312,Delhi,11,0
4844,41,27.733725717472815,2222,Pune,24,1
4845,99,38.24503063189468,5059,Pune,3,1
4846,150,43.45915317591307,7986,Bengaluru,22,0
4847,48,27.24927310001359,8502,Hyderabad,13,1
4848,39,54.69720619510014,6784,Kolkata,16,1
4849,139,32.58676577180887,4116,Hyderabad,2,1
4850,267,44.7791526055593,7018,Chennai,11,0
4851,148,49.8719116134543,9368,Delhi,22,0
4852,48,12.36939710838293,3466,Delhi,8,0
4853,234,33.05944824644472,8619,Hyderabad,1,0
4854,114,18.398472981788824,9980,Delhi,2,0
4855,72,27.924527201287177,3592,Mumbai,4,1
4856,250,45.9233672459771,7294,Mumbai,4,0
4857,230,14.813517789362304,8193,Pune,8,1
4858,123,57.708178014317866,6859,Delhi,2,1
4859,188,15.291359695458247,6605,Bengaluru,24,0
4860,220,33.133371399998616,3655,Mumbai,19,1
4861,185,28.024791274076136,3332,Mumbai,3,1
4862,154,14.799305802855214,7284,Pune,5,1
4863,266,22.668136451712652,3955,Pune,17,1
4864,149,45.944479337059505,5528,Bengaluru,15,0
4865,187,39.749165749880085,4063,Pune,21,0
4866,290,39.738415051552614,3008,Mumbai,16,0
4867,108,38.49238774603748,9188,Hyderabad,14,1
4868,291,30.215796724405095,3154,Mumbai,11,0
4869,264,10.114637246384591,2749,Delhi,2,1
4870,126,28.74633311869115,3869,Hyderabad,16,0
4871,71,12.937976294458522,8294,Pune,19,0
4872,146,19.994225720473025,5098,Bengaluru,6,1
4873,113,12.437316766381647,2073,Kolkata,12,1
4874,53,12.178006880018945,9271,Chennai,23,0
4875,244,29.500344186293304,6829,Kolkata,7,0
4876,166,33.28000498642247,8918,Kolkata,19,0
4877,132,37.603028377982085,6219,Bengaluru,1,0
4878,284,,7695,Pune,7,0
4879,94,51.27507861761122,8010,Mumbai,4,0
4880,151,23.54457811153293,5907,Chennai,15,1
4881,238,54.01308207303586,9001,Kolkata,11,0
4882,60,26.810209845557306,9718,Delhi,20,1
4883,225,36.33327429945399,7112,Delhi,24,1
4884,229,28.877773879351246,6099,Pune,23,1
4885,289,10.650071686078935,9666,Hyderabad,7,1
4886,249,27.175867294491688,3582,Hyderabad,7,1
4887,273,11.947886661094833,5252,Kolkata,20,0
4888,54,57.78846126474212,8581,Pune,18,0
4889,276,23.673486944472977,2609,Chennai,23,1
4890,179,33.010212224546834,7664,Mumbai,1,1
4891,166,56.77663458396533,2052,Mumbai,19,0
4892,144,16.464998090989752,5779,Chennai,16,1
4893,130,20.95367061184,4054,Hyderabad,11,0
4894,198,42.78258252375894,8688,Hyderabad,3,0
4895,274,53.08069660644359,5140,Chennai,14,1
4896,83,46.09356226730163,4228,Chennai,19,1
4897,146,29.83371326957637,9880,Hyderabad,15,0
4898,198,49.81115370374741,6543,Mumbai,14,1
4899,158,20.418055603385042,7212,Bengaluru,9,1
4900,271,18.7742989121588,7188,Hyderabad,8,1
4901,156,22.16816032311297,5426,Mumbai,4,1
4902,233,52.95877589008701,7389,Chennai,19,0
4903,169,,5389,Bengaluru,8,0
4904,93,18.64251374129619,4639,Pune,18,1
4905,178,59.71764017209527,9968,Hyderabad,5,0
4906,254,38.18296045877561,8193,Bengaluru,2,0
4907,261,43.79526948566622,7346,Pune,16,1
4908,101,39.88337200933129,2865,Delhi,22,1
4909,183,15.057236839325025,3283,Delhi,9,0
4910,57,29.092164031478976,7759,Mumbai,3,1
4911,127,27.694901699812544,2322,Kolkata,2,1
4912,62,53.26767001708896,5876,Hyderabad,24,1
4913,169,51.27063561047809,3086,Kolkata,20,0
4914,199,23.579443789433764,7458,Hyderabad,5,0
4915,39,27.604375660070808,6279,Chennai,6,1
4916,192,25.582800132936896,7169,Hyderabad,9,0
4917,98,50.928049498608736,4754,Delhi,17,1
4918,40,32.60039848921735,7242,Mumbai,21,1
4919,177,20.43565941602317,5525,Mumbai,19,1
4920,97,29.302166483195272,3007,Chennai,1,1
4921,268,44.19046227297468,9867,Bengaluru,9,1
4922,64,29.243999712595915,7284,Delhi,6,1
4923,118,32.48751295065021,4528,Hyderabad,14,1
4924,87,11.23844304229661,9690,Kolkata,23,0
4925,95,33.265092447009394,8278,Chennai,16,0
4926,90,31.292046801432768,5746,Bengaluru,9,1
4927,108,16.564709536281576,7361,Chennai,22,1
4928,82,13.409198107997064,2217,Bengaluru,21,1
4929,300,16.383349191321063,2137,Kolkata,9,1
4930,208,26.548132226332807,9328,Hyderabad,6,1
4931,261,30.38258893481909,7331,Bengaluru,8,0
4932,248,10.233527503742954,2957,Kolkata,1,1
4933,32,13.8110261528449,3734,Pune,1,1
4934,57,58.127424113484096,6511,Mumbai,16,0
4935,147,50.830740040634765,2256,Hyderabad,15,0
4936,80,17.451029580262176,9587,Chennai,9,1
4937,148,38.80231715309185,9986,Kolkata,12,1
4938,42,27.87833113630295,5659,Delhi,19,0
4939,90,54.32724203506934,4179,Hyderabad,3,1
4940,92,14.77007676727777,3846,Delhi,12,0
4941,289,56.96447380304508,2186,Bengaluru,4,0
4942,133,25.442783371361678,7595,Hyderabad,20,0
4943,207,35.50724139461927,4328,Hyderabad,4,1
4944,57,12.563076828936573,9525,Hyderabad,23,1
4945,61,56.724752283995784,2347,Mumbai,20,0
4946,213,49.227584896482064,7575,Mumbai,14,0
4947,61,40.292999895473805,2609,Chennai,9,0
4948,97,43.8133461312167,5099,Chennai,3,1
4949,271,44.00048895873299,7498,Chennai,9,0
4950,269,43.13621968434271,8040,Kolkata,14,1
4951,194,33.06677670087008,5032,Kolkata,16,0
4952,89,20.235154466627222,6521,Delhi,21,1
4953,242,28.504869545595653,6305,Bengaluru,11,0
4954,249,22.651120712715645,8218,Chennai,22,1
4955,208,38.153578412942764,8510,Kolkata,3,0
4956,72,14.752319543937826,8672,Pune,20,1
4957,131,34.0190367270265,2497,Kolkata,18,1
4958,248,40.01327538679658,3740,Pune,21,1
4959,70,59.03066978539706,7375,Kolkata,17,0
4960,55,35.165360247140654,3506,Delhi,4,1
4961,236,36.35289743423359,3212,Bengaluru,4,0
4962,90,17.520316823762577,8445,Mumbai,10,1
4963,107,42.93618028032542,9088,Pune,1,1
4964,282,13.90280008103182,7864,Kolkata,7,1
4965,82,12.022242173776995,7719,Hyderabad,24,0
4966,278,33.739791922990385,7822,Hyderabad,1,0
4967,177,56.28467128908695,3808,Hyderabad,17,0
4968,65,39.14235395408859,5156,Hyderabad,3,0
4969,294,34.26759299468252,9826,Kolkata,19,1
4970,178,12.774281979452798,6311,Hyderabad,12,1
4971,89,22.744985027838922,5739,Mumbai,18,0
4972,153,38.70118107069307,2689,Mumbai,16,0
4973,134,57.32615709943372,7839,Kolkata,11,1
4974,117,34.7516020316237,6574,Delhi,4,1
4975,121,36.667969440002935,6199,Delhi,23,0
4976,167,43.64005737192796,6841,Bengaluru,21,1
4977,203,17.97292036335666,7032,Mumbai,16,1
4978,194,28.30870536627291,2132,Kolkata,17,0
4979,258,41.32595146793118,7817,Bengaluru,24,0
4980,125,41.054670020966775,5890,Kolkata,6,1
4981,187,12.052863663044906,2627,Hyderabad,3,1
4982,115,56.040448027910145,5542,Hyderabad,11,1
4983,256,55.87330692381229,6692,Pune,21,1
4984,172,32.46727725781976,4322,Delhi,14,0
4985,45,46.95325554473565,2482,Pune,18,1
4986,33,45.73157216858913,8184,Mumbai,10,1
4987,194,20.023917579827035,4009,Pune,1,0
4988,280,11.431492673603518,2600,Chennai,12,1
4989,249,35.31786364257711,5882,Mumbai,13,0
4990,193,17.54349105877506,8743,Hyderabad,11,0
4991,158,22.0758923223778,8584,Mumbai,14,0
4992,55,11.34606418540464,4176,Kolkata,22,1
4993,32,32.73338400329151,6031,Chennai,16,0
4994,234,52.554554693795524,9800,Bengaluru,6,1
4995,94,49.230831202738436,9138,Hyderabad,2,1
4996,278,39.62954229799847,5260,Chennai,24,0
4997,40,59.15889998579266,9289,Mumbai,13,0
4998,72,49.572541008252905,5129,Chennai,8,0
4999,152,59.18391779969787,9930,Bengaluru,17,0
5000,201,35.682754954220314,4704,Pune,17,1
5001,127,48.88089117878952,2874,Kolkata,24,0
5002,173,44.11911839267049,7894,Mumbai,1,0
5003,292,23.834852351343642,4409,Delhi,10,1
5004,251,15.43639994339128,7551,Hyderabad,13,1
5005,71,28.596185408066013,2533,Hyderabad,1,1
5006,227,50.46277507495632,3091,Bengaluru,22,0
5007,283,17.6695016769148,4886,Chennai,13,0
5008,182,55.238941851847045,4973,Hyderabad,6,1
5009,260,58.2000140507906,6513,Hyderabad,23,0
5010,134,53.36381341759105,6911,Kolkata,23,0
5011,54,44.196053166208465,6471,Delhi,2,1
5012,233,56.13341145124487,4995,Chennai,14,0
5013,292,32.30841088402405,3148,Chennai,18,0
5014,286,,8295,Mumbai,11,1
5015,237,45.517064052023166,7960,Chennai,6,1
5016,47,32.63410659839772,8255,Hyderabad,15,0
5017,48,25.11566410850514,8358,Delhi,4,1
5018,130,54.341630696053045,4137,Bengaluru,11,1
5019,90,20.499685412815268,4178,Kolkata,10,0
5020,52,36.0765599563699,2935,Kolkata,7,1
5021,134,50.94661230411478,8433,Bengaluru,10,1
5022,296,10.933788169211052,6977,Chennai,20,1
5023,260,58.7895140668665,4788,Delhi,12,1
5024,225,23.871290746914404,9239,Chennai,15,1
5025,46,58.82889672371169,5130,Delhi,7,0
5026,65,,5201,Hyderabad,12,0
5027,62,42.151983639255896,5644,Kolkata,20,0
5028,187,23.836751599660595,5731,Hyderabad,7,1
5029,159,57.77916608920832,5030,Chennai,20,0
5030,261,31.1285812566692,4724,Hyderabad,20,0
5031,172,13.573462707848012,2449,Delhi,2,1
5032,181,39.65970226157777,3275,Hyderabad,20,0
5033,69,45.08247224675671,8396,Pune,2,0
5034,220,44.23394633761864,4729,Kolkata,23,1
5035,181,28.65572535518643,7553,Mumbai,6,0
5036,207,32.57657278308376,2913,Delhi,6,0
5037,107,47.69503367367048,6728,Pune,22,1
5038,201,55.97890190267836,5739,Bengaluru,21,1
5039,215,37.33078283260116,8793,Hyderabad,13,1
5040,109,18.767257511580866,8709,Kolkata,21,0
5041,248,23.415697381965437,5736,Chennai,14,0
5042,217,13.526556107557393,4977,Delhi,18,0
5043,194,31.395794156291704,2186,Hyderabad,15,0
5044,236,30.703155058604544,6877,Kolkata,1,0
5045,258,43.59937115124308,4035,Pune,24,0
5046,44,53.185599033807875,2825,Kolkata,7,0
5047,64,16.66434792146946,8120,Delhi,8,1
5048,259,13.119605441682989,5866,Hyderabad,17,1
5049,140,13.160399761234029,9875,Chennai,4,1
5050,60,47.452786990319794,7546,Chennai,4,0
5051,192,58.266965949499635,4692,Pune,9,0
5052,47,11.438693541284502,8250,Chennai,6,1
5053,168,14.664345456205504,2536,Mumbai,9,0
5054,216,46.88812507267211,6717,Hyderabad,4,1
5055,118,46.63973573940468,5578,Kolkata,17,0
5056,128,32.96000083838105,4492,Mumbai,10,1
5057,126,35.11847096679362,4053,Mumbai,17,1
5058,258,38.11004575613072,8785,Bengaluru,3,0
5059,196,55.98528829811971,9879,Hyderabad,14,0
5060,227,41.59551340055347,7516,Kolkata,9,1
5061,225,45.71598542419508,3119,Mumbai,1,1
5062,107,37.56512003126067,3288,Chennai,22,0
5063,153,34.165818294295406,5226,Chennai,22,0
5064,278,32.845351256938805,9977,Chennai,21,0
5065,76,11.308525232844909,6366,Delhi,18,0
5066,258,57.44673697002098,4741,Bengaluru,16,0
5067,221,38.42020698671062,7478,Bengaluru,21,0
5068,267,40.05633130865013,3834,Chennai,15,1
5069,96,46.08878423567625,3893,Mumbai,3,1
5070,95,26.75978665240218,7046,Pune,8,1
5071,47,49.121217910828015,4511,Kolkata,6,0
5072,162,39.68733831570847,3861,Mumbai,5,0
5073,104,21.224492247215412,6232,Kolkata,24,0
5074,275,41.94235677044156,4406,Pune,12,1
5075,176,26.44077404339526,5367,Pune,20,0
5076,158,16.292875883594245,6393,Kolkata,21,0
5077,149,22.94224625518108,6072,Pune,21,0
5078,86,45.232230615341635,3163,Pune,10,1
5079,54,,4751,Mumbai,11,1
5080,190,32.661578199333164,2460,Chennai,8,0
5081,229,38.61453754292528,3497,Pune,22,1
5082,205,,6252,Delhi,13,0
5083,156,54.96531340518468,2731,Kolkata,19,1
